"https://api.github.com/users/algobytewise","algobytewise",python,8
"https://api.github.com/users/MatthewG25","MatthewG25",python,5
"https://api.github.com/users/sudip777sharma","sudip777sharma",python,3
"https://api.github.com/users/lzhbhlrPython","lzhbhlrPython",python,2
"https://api.github.com/users/ayushbisht2001","ayushbisht2001",python,2
"https://api.github.com/users/Viridescence","Viridescence",python,2
"https://api.github.com/users/yeming0923","yeming0923",python,1
"https://api.github.com/users/ulwlu","ulwlu",python,1
"https://api.github.com/users/stathism27","stathism27",python,1
"https://api.github.com/users/shan7030","shan7030",python,1
"https://api.github.com/users/sandeepyadav10011995","sandeepyadav10011995",python,1
"https://api.github.com/users/noviicee","noviicee",python,1
"https://api.github.com/users/nikhilkharade","nikhilkharade",python,1
"https://api.github.com/users/Leo-LiHao","Leo-LiHao",python,1
